movie_id,primary_title,start_year,genres,averagerating,numvotes,studio,domestic_gross_x,foreign_gross,popularity,vote_average,vote_count,original_title,title,total_gross,id,release_date,movie,production_budget,domestic_gross_income,worldwide_gross,profit,release_year
tt0989757,dear john,2010,"Drama,Romance,War",6.3,128657.0,SGem,80000000.0,35000000.0,12.048,6.8,2676,Dear John,centurion,115000000.0,77,"Feb 5, 2010",dear john,25000000.0,80014842.0,142033509.0,117033509.0,2010
tt0990407,the green hornet,2011,"Action,Comedy,Crime",5.8,148622.0,Sony,98800000.0,129000000.0,14.501,5.5,1897,The Green Hornet,babies,227800000.0,29,"Jan 14, 2011",the green hornet,110000000.0,98780042.0,229155503.0,119155503.0,2011
tt0993842,hanna,2011,"Action,Drama,Thriller",6.8,179178.0,Focus,40300000.0,23500000.0,9.709,6.6,1944,Hanna,argo,63800000.0,14,"Apr 8, 2011",hanna,30000000.0,40259119.0,65343694.0,35343694.0,2011
tt0993846,the wolf of wall street,2013,"Biography,Crime,Drama",8.2,1035358.0,Par.,116900000.0,275100000.0,29.518,7.9,12411,The Wolf of Wall Street,wall street: money never sleeps,392000000.0,76,"Dec 25, 2013",the wolf of wall street,100000000.0,116900694.0,389870414.0,289870414.0,2013
tt1001526,megamind,2010,"Action,Animation,Comedy",7.3,207488.0,P/DW,148400000.0,173500000.0,22.855,6.8,3635,Megamind,secretariat,321900000.0,47,"Nov 5, 2010",megamind,130000000.0,148415853.0,321887208.0,191887208.0,2010
tt1002563,the young messiah,2016,"Drama,Fantasy",5.6,2882.0,Focus,6500000.0,18700000.0,5.5310000000000015,6.1,50,The Young Messiah,krrish 3,25200000.0,17,"Mar 11, 2016",the young messiah,16800000.0,6469813.0,7313697.0,-9486303.0,2016
tt1014763,child 44,2015,"Crime,Drama,History",6.5,59477.0,LG/S,1200000.0,11700000.0,26.386,6.2,903,Child 44,the descendants,12900000.0,2,"Apr 17, 2015",child 44,50000000.0,1224330.0,8004221.0,-41995779.0,2015
tt1017451,the runaways,2010,"Biography,Drama,Music",6.6,43792.0,App.,3600000.0,1100000.0,8.19,6.4,448,The Runaways,iron sky,4700000.0,57,"Mar 19, 2010",the runaways,9500000.0,3573673.0,5278632.0,-4221368.0,2010
tt1020558,centurion,2010,"Action,Adventure,Drama",6.4,74085.0,Magn.,124000.0,6700000.0,13.548,6.1,673,Centurion,suspiria,6824000.0,46,"Aug 27, 2010",centurion,15000000.0,123570.0,7885048.0,-7114952.0,2010
tt1024648,argo,2012,"Biography,Drama,Thriller",7.7,534683.0,WB,136000000.0,96300000.0,15.793,7.2,5127,Argo,the bounty hunter,232300000.0,27,"Oct 12, 2012",argo,44500000.0,136025503.0,227140757.0,182640757.0,2012
tt1028576,secretariat,2010,"Biography,Drama,Family",7.2,24536.0,BV,59700000.0,537000.0,9.059,7.0,200,Secretariat,the nutcracker in 3d,60237000.0,53,"Oct 8, 2010",secretariat,35000000.0,59699513.0,60376247.0,25376247.0,2010
tt1032751,the warrior's way,2010,"Action,Fantasy,Western",6.3,24271.0,Rela.,5700000.0,5400000.0,8.259,6.1,203,The Warrior's Way,silver linings playbook,11100000.0,65,"Dec 3, 2010",the warrior's way,42000000.0,5666340.0,8514325.0,-33485675.0,2010
tt1033575,the descendants,2011,"Comedy,Drama",7.3,223464.0,FoxS,82600000.0,94700000.0,10.444,6.8,1522,The Descendants,parental guidance,177300000.0,5,"Nov 16, 2011",the descendants,20000000.0,82624961.0,175507800.0,155507800.0,2011
tt1034389,the eagle,2011,"Action,Adventure,Drama",6.2,61475.0,Focus,19500000.0,7600000.0,8.443,6.1,694,The Eagle,goosebumps,27100000.0,50,"Feb 11, 2011",the eagle,25000000.0,19490041.0,38993548.0,13993548.0,2011
tt1034415,suspiria,2018,"Fantasy,Horror,Mystery",6.8,37360.0,Amazon,2500000.0,5400000.0,16.925,7.0,752,Suspiria,goosebumps,7900000.0,81,"Oct 26, 2018",suspiria,20000000.0,2483472.0,7034615.0,-12965385.0,2018
tt1037705,the book of eli,2010,"Action,Adventure,Drama",6.9,271307.0,WB,94800000.0,62300000.0,18.985,6.7,3495,The Book of Eli,repo men,157100000.0,64,"Jan 15, 2010",the book of eli,80000000.0,94835059.0,158750817.0,78750817.0,2010
tt1038919,the bounty hunter,2010,"Action,Comedy,Romance",5.6,112444.0,Sony,67099999.0,69300000.0,9.861,5.7,1627,The Bounty Hunter,the big year,136399999.0,73,"Mar 19, 2010",the bounty hunter,45000000.0,67061228.0,135808837.0,90808837.0,2010
tt1472211,the bounty hunter,2010,unknown,6.3,29.0,Sony,67099999.0,69300000.0,9.861,5.7,1627,The Bounty Hunter,life as we know it,136399999.0,73,"Mar 19, 2010",the bounty hunter,45000000.0,67061228.0,135808837.0,90808837.0,2010
tt1041804,the nutcracker in 3d,2010,"Action,Family,Fantasy",4.3,3119.0,Free,195000.0,16000000.0,7.566,5.5,97,The Nutcracker in 3D,boyhood,16195000.0,79,"Nov 24, 2010",the nutcracker in 3d,90000000.0,195459.0,20466016.0,-69533984.0,2010
tt1043726,the legend of hercules,2014,"Action,Adventure,Fantasy",4.2,50352.0,LG/S,18800000.0,42400000.0,13.754,4.5,805,The Legend of Hercules,water for elephants,61200000.0,42,"Jan 10, 2014",the legend of hercules,70000000.0,18848538.0,58953319.0,-11046681.0,2014
tt1045658,silver linings playbook,2012,"Comedy,Drama,Romance",7.7,621018.0,Wein.,132100000.0,104300000.0,15.351,7.1,7636,Silver Linings Playbook,monte carlo,236400000.0,59,"Nov 16, 2012",silver linings playbook,21000000.0,132092958.0,236412453.0,215412453.0,2012
tt1047540,parental guidance,2012,"Comedy,Family",6.1,23711.0,Fox,77300000.0,42500000.0,10.124,5.8,276,Parental Guidance,winchester,119800000.0,79,"Dec 25, 2012",parental guidance,25000000.0,77267296.0,120832383.0,95832383.0,2012
tt1051904,goosebumps,2015,"Adventure,Comedy,Family",6.3,72858.0,Sony,80100000.0,70100000.0,18.957,6.2,2147,Goosebumps,jonah hex,150200000.0,58,"Oct 16, 2015",goosebumps,58000000.0,80069458.0,158905324.0,100905324.0,2015
tt1051904,goosebumps,2015,"Adventure,Comedy,Family",6.3,72858.0,Sony,80100000.0,70100000.0,18.957,6.2,2147,Goosebumps,dark shadows,150200000.0,58,"Oct 16, 2015",goosebumps,58000000.0,80069458.0,158905324.0,100905324.0,2015
tt1051904,goosebumps,2015,"Adventure,Comedy,Family",6.3,72858.0,Sony,80100000.0,70100000.0,18.957,6.2,2147,Goosebumps,blended,150200000.0,58,"Oct 16, 2015",goosebumps,58000000.0,80069458.0,158905324.0,100905324.0,2015
tt1051904,goosebumps,2015,"Adventure,Comedy,Family",6.3,72858.0,Sony,80100000.0,70100000.0,18.957,6.2,2147,Goosebumps,lone survivor,150200000.0,58,"Oct 16, 2015",goosebumps,58000000.0,80069458.0,158905324.0,100905324.0,2015
tt1053424,repo men,2010,"Action,Crime,Sci-Fi",6.3,96144.0,Uni.,13800000.0,4600000.0,12.437,6.2,976,Repo Men,paul,18400000.0,13,"Mar 19, 2010",repo men,32000000.0,13942007.0,18195238.0,-13804762.0,2010
tt1053810,the big year,2011,Comedy,6.2,39522.0,Fox,7200000.0,244000.0,7.077000000000001,5.8,393,The Big Year,the darkest hour,7444000.0,74,"Oct 14, 2011",the big year,41000000.0,7204138.0,7684524.0,-33315476.0,2011
tt1055292,life as we know it,2010,"Comedy,Drama,Romance",6.6,113077.0,WB,53400000.0,52300000.0,11.806,6.8,1748,Life As We Know It,killers,105700000.0,64,"Oct 8, 2010",life as we know it,38000000.0,53374681.0,105887837.0,67887837.0,2010
tt1065073,boyhood,2014,Drama,7.9,315584.0,IFC,25400000.0,19100000.0,11.140999999999998,7.5,3097,Boyhood,blue valentine,44500000.0,85,"Jul 11, 2014",boyhood,4000000.0,25379975.0,57273049.0,53273049.0,2014
tt1067583,water for elephants,2011,"Drama,Romance",6.9,105812.0,Fox,58700000.0,58400000.0,6.209,6.9,1627,Water for Elephants,blue valentine,117100000.0,63,"Apr 22, 2011",water for elephants,38000000.0,58709717.0,116809717.0,78809717.0,2011
tt1067774,monte carlo,2011,"Adventure,Comedy,Family",5.8,38731.0,Fox,23200000.0,16500000.0,11.017,6.2,1193,Monte Carlo,the ides of march,39700000.0,84,"Jul 1, 2011",monte carlo,20000000.0,23186769.0,39686769.0,19686769.0,2011
tt1072748,winchester,2018,"Biography,Drama,Fantasy",5.4,24351.0,LGF,25100000.0,18700000.0,12.44,5.7,884,Winchester,free state of jones,43800000.0,95,"Feb 2, 2018",winchester,3500000.0,25091816.0,44378040.0,40878040.0,2018
tt1074638,skyfall,2012,"Action,Adventure,Thriller",7.8,592221.0,Sony,304400000.0,804200000.0,19.27,7.1,10441,Skyfall,big eyes,1108600000.0,52,"Nov 8, 2012",skyfall,200000000.0,304360277.0,1110526981.0,910526981.0,2012
tt1075747,jonah hex,2010,"Action,Drama,Fantasy",4.7,51860.0,WB,10500000.0,356000.0,13.467,4.6,708,Jonah Hex,big eyes,10856000.0,40,"Jun 18, 2010",jonah hex,47000000.0,10547117.0,11022696.0,-35977304.0,2010
tt1077368,dark shadows,2012,"Comedy,Fantasy,Horror",6.2,229818.0,WB,79700000.0,165800000.0,15.75,5.9,4197,Dark Shadows,burlesque,245500000.0,89,"May 11, 2012",dark shadows,150000000.0,79727149.0,238202668.0,88202668.0,2012
tt1086772,blended,2014,"Comedy,Romance",6.5,106491.0,WB,46300000.0,81700000.0,10.613,6.7,1709,Blended,burlesque,128000000.0,90,"May 23, 2014",blended,45000000.0,46290741.0,127990741.0,82990741.0,2014
tt1091191,lone survivor,2013,"Action,Biography,Drama",7.5,246641.0,Uni.,125100000.0,29700000.0,15.404000000000002,7.4,2289,Lone Survivor,morning glory,154800000.0,84,"Dec 25, 2013",lone survivor,40000000.0,125095601.0,149804632.0,109804632.0,2013
tt1092026,paul,2011,"Adventure,Comedy,Sci-Fi",7.0,220567.0,Uni.,37400000.0,60600000.0,15.234000000000002,6.5,3017,Paul,shutter island,98000000.0,58,"Mar 18, 2011",paul,40000000.0,37412945.0,101162106.0,61162106.0,2011
tt1093357,the darkest hour,2011,"Action,Adventure,Horror",4.9,55071.0,Sum.,21400000.0,43200000.0,10.73,4.9,735,The Darkest Hour,2:22,64600000.0,58,"Dec 25, 2011",the darkest hour,34800000.0,21443494.0,62831715.0,28031715.0,2011
tt1103153,killers,2010,"Action,Comedy,Romance",5.4,82237.0,LGF,47100000.0,51100000.0,10.221,5.8,1314,Killers,lay the favorite,98200000.0,54,"Jun 4, 2010",killers,75000000.0,47059963.0,95572749.0,20572749.0,2010
tt1120985,blue valentine,2010,"Drama,Romance",7.4,170089.0,Wein.,9700000.0,2600000.0,8.994,6.9,1677,Blue Valentine,green lantern,12300000.0,25,"Dec 29, 2010",blue valentine,1000000.0,9737892.0,16566240.0,15566240.0,2010
tt1120985,blue valentine,2010,"Drama,Romance",7.4,170089.0,Wein.,9700000.0,2600000.0,8.994,6.9,1677,Blue Valentine,takers,12300000.0,25,"Dec 29, 2010",blue valentine,1000000.0,9737892.0,16566240.0,15566240.0,2010
tt1120985,blue valentine,2010,"Drama,Romance",7.4,170089.0,Wein.,9700000.0,2600000.0,8.994,6.9,1677,Blue Valentine,the ghost writer,12300000.0,25,"Dec 29, 2010",blue valentine,1000000.0,9737892.0,16566240.0,15566240.0,2010
tt1120985,blue valentine,2010,"Drama,Romance",7.4,170089.0,Wein.,9700000.0,2600000.0,8.994,6.9,1677,Blue Valentine,frankenweenie,12300000.0,25,"Dec 29, 2010",blue valentine,1000000.0,9737892.0,16566240.0,15566240.0,2010
tt1124035,the ides of march,2011,"Drama,Thriller",7.1,207417.0,Sony,41000000.0,35000000.0,10.127,6.7,1405,The Ides of March,holy rollers,76000000.0,76,"Oct 7, 2011",the ides of march,23000000.0,40962534.0,77735925.0,54735925.0,2011
tt1124037,free state of jones,2016,"Action,Biography,Drama",6.9,45135.0,STX,20800000.0,4200000.0,8.574,6.6,787,Free State of Jones,beastly,25000000.0,81,"Jun 24, 2016",free state of jones,50000000.0,20810036.0,23237252.0,-26762748.0,2016
tt1126590,big eyes,2014,"Biography,Crime,Drama",7.0,77447.0,Wein.,14500000.0,14800000.0,12.017,7.0,2153,Big Eyes,freakonomics,29300000.0,23,"Dec 25, 2014",big eyes,10000000.0,14482031.0,27317872.0,17317872.0,2014
tt4317898,big eyes,2014,Documentary,7.2,43.0,Wein.,14500000.0,14800000.0,12.017,7.0,2153,Big Eyes,the karate kid,29300000.0,23,"Dec 25, 2014",big eyes,10000000.0,14482031.0,27317872.0,17317872.0,2014
tt1126591,burlesque,2010,"Drama,Music,Musical",6.4,71021.0,SGem,39400000.0,50100000.0,8.676,7.1,1195,Burlesque,cheerful weather for the wedding,89500000.0,24,"Nov 24, 2010",burlesque,55000000.0,39440655.0,90552675.0,35552675.0,2010
tt1586713,burlesque,2010,Drama,7.0,45.0,SGem,39400000.0,50100000.0,8.676,7.1,1195,Burlesque,the rite,89500000.0,24,"Nov 24, 2010",burlesque,55000000.0,39440655.0,90552675.0,35552675.0,2010
tt1126618,morning glory,2010,"Comedy,Drama,Romance",6.5,67367.0,Par.,31000000.0,29000000.0,10.595,6.3,717,Morning Glory,the hobbit: the desolation of smaug,60000000.0,73,"Nov 10, 2010",morning glory,40000000.0,31011732.0,59795070.0,19795070.0,2010
tt1130884,shutter island,2010,"Mystery,Thriller",8.1,1005960.0,Par.,128000000.0,166800000.0,18.06,8.1,12625,Shutter Island,baggage claim,294800000.0,52,"Feb 19, 2010",shutter island,80000000.0,128012934.0,299461782.0,219461782.0,2010
tt1133985,green lantern,2011,"Action,Adventure,Sci-Fi",5.5,252281.0,WB,116600000.0,103300000.0,17.257,5.1,4290,Green Lantern,from paris with love,219900000.0,62,"Jun 17, 2011",green lantern,200000000.0,116601172.0,219535492.0,19535492.0,2011
tt1135084,takers,2010,"Action,Crime,Thriller",6.2,53377.0,SGem,57700000.0,11300000.0,8.969,6.2,605,Takers,10 cloverfield lane,69000000.0,95,"Aug 27, 2010",takers,32000000.0,57744720.0,70587268.0,38587268.0,2010
tt1139328,the ghost writer,2010,"Drama,Mystery,Thriller",7.2,148274.0,Sum.,15500000.0,44700000.0,7.829,6.8,1135,The Ghost Writer,you will meet a tall dark stranger,60200000.0,11,"Feb 19, 2010",the ghost writer,45000000.0,15541549.0,65532491.0,20532491.0,2010
tt1142977,frankenweenie,2012,"Animation,Comedy,Family",7.0,89489.0,BV,35300000.0,46200000.0,14.627,6.8,1685,Frankenweenie,marley,81500000.0,48,"Oct 5, 2012",frankenweenie,39000000.0,35287788.0,81150788.0,42150788.0,2012
tt1152398,beastly,2011,"Drama,Fantasy,Romance",5.6,72599.0,CBS,27900000.0,15300000.0,10.136,6.1,1748,Beastly,when in rome,43200000.0,87,"Mar 4, 2011",beastly,17000000.0,27865571.0,38028230.0,21028230.0,2011
tt1152822,freakonomics,2010,Documentary,6.4,6466.0,Magn.,101000.0,16400.0,5.705,6.6,57,Freakonomics,the skin i live in,117400.0,80,"Oct 1, 2010",freakonomics,2900000.0,101270.0,172867.0,-2727133.0,2010
tt1155076,the karate kid,2010,"Action,Drama,Family",6.2,146401.0,Sony,176600000.0,182500000.0,12.255999999999998,6.3,3140,The Karate Kid,the lincoln lawyer,359100000.0,77,"Jun 11, 2010",the karate kid,40000000.0,176591618.0,351774938.0,311774938.0,2010
tt1161864,the rite,2011,"Drama,Horror,Mystery",6.0,85604.0,WB (NL),33000000.0,63000000.0,9.676,5.9,994,The Rite,the bourne legacy,96000000.0,100,"Jan 28, 2011",the rite,37000000.0,33047633.0,97143987.0,60143987.0,2011
tt1170358,the hobbit: the desolation of smaug,2013,"Adventure,Fantasy",7.8,565563.0,WB (NL),258399999.0,700000000.0,21.275,7.6,7739,The Hobbit: The Desolation of Smaug,casino jack,958399999.0,21,"Dec 13, 2013",the hobbit: the desolation of smaug,250000000.0,258366855.0,960366855.0,710366855.0,2013
tt1171222,baggage claim,2013,Comedy,5.1,8296.0,FoxS,21600000.0,887000.0,8.666,5.4,127,Baggage Claim,the five-year engagement,22487000.0,38,"Sep 27, 2013",baggage claim,8500000.0,21569509.0,22885836.0,14385836.0,2013
tt1175709,all good things,2010,"Crime,Drama,Mystery",6.3,49684.0,Magn.,582000.0,62500.0,7.871,6.0,493,All Good Things,diary of a wimpy kid,644500.0,96,"Dec 3, 2010",all good things,20000000.0,582024.0,873617.0,-19126383.0,2010
tt1178665,a walk in the woods,2015,"Adventure,Biography,Comedy",6.3,22033.0,BG,29500000.0,8000000.0,6.935,5.9,402,A Walk in the Woods,inhale,37500000.0,75,"Sep 2, 2015",a walk in the woods,8000000.0,29499394.0,37119358.0,29119358.0,2015
tt1179034,from paris with love,2010,"Action,Crime,Thriller",6.5,107079.0,LGF,24100000.0,28700000.0,12.862,6.2,1075,From Paris with Love,charlie countryman,52800000.0,75,"Feb 5, 2010",from paris with love,52000000.0,24077427.0,53139168.0,1139168.0,2010
tt1179933,10 cloverfield lane,2016,"Drama,Horror,Mystery",7.2,260383.0,Par.,72100000.0,38100000.0,17.892,6.9,4629,10 Cloverfield Lane,kites,110200000.0,54,"Mar 11, 2016",10 cloverfield lane,5000000.0,72082999.0,108286422.0,103286422.0,2016
tt1182350,you will meet a tall dark stranger,2010,"Comedy,Drama,Romance",6.3,41608.0,SPC,3200000.0,31000000.0,6.209,5.8,431,You Will Meet a Tall Dark Stranger,you're not you,34200000.0,27,"Sep 22, 2010",you will meet a tall dark stranger,15000000.0,3247816.0,34247816.0,19247816.0,2010
tt1183923,welcome to the rileys,2010,Drama,7.0,22210.0,Gold.,159000.0,158000.0,8.347999999999999,6.5,241,Welcome to the Rileys,the muppets,317000.0,12,"Oct 29, 2010",welcome to the rileys,10000000.0,152857.0,355919.0,-9644081.0,2010
tt1189340,the lincoln lawyer,2011,"Crime,Drama,Thriller",7.3,196109.0,LGF,58000000.0,17000000.0,11.812,7.1,1525,The Lincoln Lawyer,jack ryan: shadow recruit,75000000.0,25,"Mar 18, 2011",the lincoln lawyer,40000000.0,58009200.0,87145086.0,47145086.0,2011
tt1192628,rango,2011,"Adventure,Animation,Comedy",7.2,215761.0,Par.,123500000.0,122200000.0,14.462,6.6,3412,Rango,out of the furnace,245700000.0,29,"Mar 4, 2011",rango,135000000.0,123477607.0,245724600.0,110724600.0,2011
tt1194173,the bourne legacy,2012,"Action,Adventure,Thriller",6.7,268678.0,Uni.,113200000.0,162900000.0,18.05,6.1,3630,The Bourne Legacy,moneyball,276100000.0,76,"Aug 10, 2012",the bourne legacy,125000000.0,113203870.0,280355920.0,155355920.0,2012
tt1194417,casino jack,2010,"Biography,Comedy,Crime",6.2,16191.0,ATO,1000000.0,40700.0,9.432,6.1,149,Casino Jack,the lone ranger,1040700.0,32,"Dec 17, 2010",casino jack,12500000.0,2039869.0,2272186.0,-10227814.0,2010
tt1195478,the five-year engagement,2012,"Comedy,Romance",6.2,88469.0,Uni.,28800000.0,25100000.0,10.729,5.8,742,The Five-Year Engagement,doctor strange,53900000.0,37,"Apr 27, 2012",the five-year engagement,30000000.0,28700285.0,61623819.0,31623819.0,2012
tt1196141,diary of a wimpy kid,2010,"Comedy,Drama,Family",6.2,38640.0,Fox,64000000.0,11700000.0,12.255999999999998,6.0,736,Diary of a Wimpy Kid,doctor strange,75700000.0,13,"Mar 19, 2010",diary of a wimpy kid,15000000.0,64003625.0,76954311.0,61954311.0,2010
tt1198101,kites,2010,"Action,Drama,Romance",6.1,11353.0,Relbig.,1600000.0,1300000.0,6.058,5.8,67,Kites,lawless,2900000.0,66,"May 21, 2010",kites,9200000.0,1685269.0,17155193.0,7955193.0,2010
tt1204342,the muppets,2011,"Adventure,Comedy,Family",7.1,82752.0,BV,88600000.0,76600000.0,11.324000000000002,6.6,831,The Muppets,the world's end,165200000.0,64,"Nov 23, 2011",the muppets,45000000.0,88625922.0,160971922.0,115971922.0,2011
tt1204975,last vegas,2013,"Comedy,Drama",6.6,121409.0,CBS,63900000.0,70500000.0,6.533,6.4,1211,Last Vegas,cars 2,134400000.0,46,"Jan 28, 2013",last vegas,28000000.0,63914167.0,112914167.0,84914167.0,2013
tt1204977,ouija,2014,"Horror,Mystery,Thriller",4.5,44054.0,Uni.,50900000.0,52700000.0,15.389,5.1,1670,Ouija,kill the messenger,103600000.0,60,"Oct 24, 2014",ouija,5000000.0,50856010.0,103300632.0,98300632.0,2014
tt1205537,jack ryan: shadow recruit,2014,"Action,Drama,Thriller",6.2,114913.0,Par.,50600000.0,84900000.0,11.061,6.1,1687,Jack Ryan: Shadow Recruit,leap year,135500000.0,97,"Jan 17, 2014",jack ryan: shadow recruit,60000000.0,50577412.0,131377412.0,71377412.0,2014
tt1206543,out of the furnace,2013,"Crime,Drama,Thriller",6.8,99037.0,Rela.,11300000.0,4300000.0,9.139,6.6,1077,Out of the Furnace,leap year,15600000.0,41,"Dec 4, 2013",out of the furnace,22000000.0,11330849.0,15434375.0,-6565625.0,2013
tt1210166,moneyball,2011,"Biography,Drama,Sport",7.6,326657.0,Sony,75600000.0,34600000.0,15.393,7.1,2255,Moneyball,brave,110200000.0,15,"Sep 23, 2011",moneyball,50000000.0,75605492.0,111300835.0,61300835.0,2011
tt1210819,the lone ranger,2013,"Action,Adventure,Western",6.4,208827.0,BV,89300000.0,171200000.0,12.482,6.0,3789,The Lone Ranger,limitless,260500000.0,13,"Jul 2, 2013",the lone ranger,275000000.0,89302115.0,260002115.0,-14997885.0,2013
tt1211837,doctor strange,2016,"Action,Adventure,Fantasy",7.5,514510.0,BV,232600000.0,445100000.0,33.035,7.3,12582,Doctor Strange,legend of the guardians: the owls of ga'hoole,677700000.0,28,"Nov 4, 2016",doctor strange,165000000.0,232641920.0,676404566.0,511404566.0,2016
tt1211837,doctor strange,2016,"Action,Adventure,Fantasy",7.5,514510.0,BV,232600000.0,445100000.0,33.035,7.3,12582,Doctor Strange,resident evil: afterlife,677700000.0,28,"Nov 4, 2016",doctor strange,165000000.0,232641920.0,676404566.0,511404566.0,2016
tt1211837,doctor strange,2016,"Action,Adventure,Fantasy",7.5,514510.0,BV,232600000.0,445100000.0,33.035,7.3,12582,Doctor Strange,chimpanzee,677700000.0,28,"Nov 4, 2016",doctor strange,165000000.0,232641920.0,676404566.0,511404566.0,2016
tt1211837,doctor strange,2016,"Action,Adventure,Fantasy",7.5,514510.0,BV,232600000.0,445100000.0,33.035,7.3,12582,Doctor Strange,zookeeper,677700000.0,28,"Nov 4, 2016",doctor strange,165000000.0,232641920.0,676404566.0,511404566.0,2016
